COMMON_NAME,SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,INDEX_TYPE,INDEX,CV,LOWER_90_CI,UPPER_90_CI
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,1997,Biomass (kg/tow),5.214,0.2348,3.367,7.4054
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,1998,Biomass (kg/tow),11.6512,0.3289,5.5763,17.9164
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,1999,Biomass (kg/tow),4.6681,0.1839,3.2592,6.0902
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2000,Biomass (kg/tow),8.2217,0.2129,5.449,11.4355
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2001,Biomass (kg/tow),5.4726,0.3114,2.8613,8.4265
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2002,Biomass (kg/tow),5.0412,0.191,3.5145,6.7452
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2003,Biomass (kg/tow),4.1946,0.3728,2.1072,7.397
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2004,Biomass (kg/tow),14.3256,0.5155,3.7806,26.4778
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2005,Biomass (kg/tow),4.5417,0.1772,3.2862,5.8639
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2006,Biomass (kg/tow),6.0647,0.2263,3.9514,8.3739
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2007,Biomass (kg/tow),5.0645,0.2284,3.2462,6.918
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2008,Biomass (kg/tow),4.3134,0.206,2.8795,5.8497
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2009,Biomass (kg/tow),3.4865,0.1975,2.3508,4.6556
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2010,Biomass (kg/tow),3.7766,0.1799,2.714,4.9605
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2011,Biomass (kg/tow),1.8524,0.2277,1.2404,2.6242
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2012,Biomass (kg/tow),3.481,0.225,2.288,4.7925
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2013,Biomass (kg/tow),5.7188,0.4758,1.9962,11.0498
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2014,Biomass (kg/tow),3.5198,0.2486,2.0742,4.9686
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2015,Biomass (kg/tow),1.4667,0.1934,1.0128,1.9439
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2016,Biomass (kg/tow),4.1573,0.3496,1.9389,6.7068
"COD,ATLANTIC",164712,GBK,NONE,10,NMFS spring BTS,SPRING,2017,Biomass (kg/tow),12.7598,0.3271,6.416,20.3621
